path,blob_sha,mode,type,subsystem,review_method,disposition,finding_ids,notes
website/assets/game/classes/skill_soldier.png,e538f0742c214693d7acbbae628bcd226fde6a6d,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/soldier.png,d4cd1d2ba148d50e2329cec966589c43da16fd8b,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/SW_GR.png,ea1adf8f37cf85fb7e5e5d2f119ce37b1b61a3fe,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/adlernest.png,39277861ad88ecdc3bbad42e2eb548ca4172da49,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/battery.png,806892c99bffc071553804d0b001894685185fbc,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/braundorf_b4.png,1dd82d7443418c1e88c46c21cc19414d65b6e23d,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/bremen_b3.png,f4ebc313a9989fc1dd6bae0a4dd61577c6e7a3dd,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/bremen_truckmod.png,c72175131c1c637c780f24cc73179e5462668e3a,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/caen2.png,60445ca5a4cb1b685974adc7791a8960e8585950,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/cathedral_final.png,491ffc92c303baadc3d0a3f0c883c5e7797e07fd,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/cluedo.png,fa340e25178d42e85e742c53045dd92e525ce034,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/crevasse_b3.png,a1d8ffeed6ed39bfedd65dd2065cec2cff801f88,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/decay_b7.png,256205128a572a15f565eb4e867379e46483c363,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/decay_sw.png,256205128a572a15f565eb4e867379e46483c363,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/erdenberg_b3.png,493def456c8b543adabea542162db292c816c285,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/erdenberg_t2.png,493def456c8b543adabea542162db292c816c285,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/et_beach.png,9f982b8bbdb8d28aff00b9bee073c805caaaf41d,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/et_brewdog.png,b1b04020d3ef9adff7f725cfbdf3896f4c32539a,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/et_operation_b3.png,94fe5dcaa57fc58c7c2403fdfcc6cc1047796a09,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/et_operation_b7.png,7e09f9f9ada09c1ea82a809ce8125e7b815fb64e,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/et_operation_b8.png,7e09f9f9ada09c1ea82a809ce8125e7b815fb64e,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/etl_adlernest.png,34a0025d6aea13de5a0899c6759480bdf19f3de9,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/etl_base.png,fa6d7aa83f81559ad3ce4be01dae3f4b52b8f6b0,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/etl_beach.png,93bf6c1cb9f955eace7d0de88a466ce6a8d73bd0,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/etl_braundorf.png,d8df7fdc438b6d010225acc2f55cd79fc08ea849,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/etl_frostbite.png,912acec90de42c70ec53a6dd013b9e9a6ff9cc21,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/etl_ice.png,a5afa425a78f74f4a8f2f9b9578d14f965335fbc,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/etl_sp_delivery.png,d50b0385942defe9f2edff84bde6ecbccf3618d9,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/etl_supply.png,e2624b6a4e7d4139f19c636fc91b464ba95e3a76,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/frostbite.png,1c60e3c17c2af7e21a02c03d958aaa8342459a9c,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/fueldump.png,735a6b8e500e622b8fc8a16587248e43668d99ac,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/goldrush.png,3f05308e127e5716c6a9b2edffb0034ad359a73c,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/karsiah_te2.png,4bd64125ca571d8c068f036ec789d76570b1ce3b,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/missile_b3.png,601c353efc3c444f506f4c210c8628c212098fa4,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/missile_b4.png,601c353efc3c444f506f4c210c8628c212098fa4,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/oasis.png,3770424b5f99c55426eed125c9af89a7476047d7,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/radar.png,4b0e020df6731423d13bc3f7b671f6e259764cff,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/radar_truck.png,18fae9ab7f96e023773ec6ed3d6c1c8f17caba56,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/railgun.png,c1dcc9dde6894fe34fe1fb94947391b4a1d0421f,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/reactor_final.png,527d06c6e19991c6d44f63db3131e16fbc5ef52a,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/supply.png,857fed893c6c839bb5bcfc4f4ff24248e005b63b,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/sw_battery.png,806892c99bffc071553804d0b001894685185fbc,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/sw_goldrush_te.png,b6bd4e4e678629b1f0447c9d3c50aa9d7b98cc37,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/sw_oasis_b3.png,034e248e663a6844b96ac8411081e6d051f40599,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/te_escape2.png,de4a31cf28b49776a002aebfdfe83b2e154364c5,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/te_valhalla.png,ad98d9953ee2efefaed0d576bd01157256ec28d7,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/levelshots/unknownmap.png,af4a2deac1ac3524922a2430359227df4f43053e,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/medals/medal_accuracy.png,e8ab534341db2b62b6e6e830f10bd59aeebe0353,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/medals/medal_back.png,bb501c2ed15d69fb66b3498fe10399c7b3753b70,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/medals/medal_battle_sense.png,f1fc80165461621742d1a0b7116b5b29ce454105,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/medals/medal_engineer.png,bdd8f6fc0c320ad6d17a2b9f0c3cba235be7d5ba,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/medals/medal_explosives.png,7caf5235c23ca9499408ed0be99c5af2f7a0b58d,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/medals/medal_first_aid.png,354185fc63b1bc70ce3a313baab3bd971e4890a0,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/medals/medal_light_weapons.png,4da58b72de5d503c2faad5f5fb413abdf4cd2f10,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/medals/medal_signals.png,4ca0edaec53e0e37917499bb0c963db9ecc805d4,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/ranks/rank_02.png,f6fc54e9fd4fd06fca201a1c3a3830b14073b70f,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/ranks/rank_03.png,2e06d060e656809832b567e15bdf3ceaeeebe7ee,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/ranks/rank_04.png,9bc352e4c1c689df7b2a0086ec60a428be8eb578,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/ranks/rank_05.png,36104b6642894fe33b863a3ee10d49558482ddf6,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
